origin_intl_price_area_id,origin_intl_price_area,destination_domestic_price_area_area,destination_domestic_price_area,season,hhg_shipping_linehaul_price,ub_price
UK,United Kingdom,US44,South Carolina,Peak,$21.63,$37.05
UK,United Kingdom,US45,Georgia,NonPeak,$24.38,$44.17
UK,United Kingdom,US45,Georgia,Peak,$28.77,$52.12
UK,United Kingdom,US47,Alabama,NonPeak,$16.00,$33.98
UK,United Kingdom,US47,Alabama,Peak,$18.88,$40.10
UK,United Kingdom,US48,Mississippi,NonPeak,$27.63,$31.45
UK,United Kingdom,US48,Mississippi,Peak,$32.60,$37.11
UK,United Kingdom,US49,Florida-North,NonPeak,$29.28,$44.28
UK,United Kingdom,US49,Florida-North,Peak,$34.55,$52.25
UK,United Kingdom,US4964400,Florida-South,NonPeak,$30.90,$34.11
UK,United Kingdom,US4964400,Florida-South,Peak,$36.46,$40.25
UK,United Kingdom,US4965500,Florida Keys,NonPeak,$15.28,$31.63
UK,United Kingdom,US4965500,Florida Keys,Peak,$18.03,$37.32
UK,United Kingdom,US50,Minnesota,NonPeak,$16.05,$44.51
UK,United Kingdom,US50,Minnesota,Peak,$18.94,$52.52
UK,United Kingdom,US51,North Dakota,NonPeak,$16.80,$34.33
UK,United Kingdom,US51,North Dakota,Peak,$19.82,$40.51
UK,United Kingdom,US52,South Dakota,NonPeak,$17.57,$31.74
UK,United Kingdom,US52,South Dakota,Peak,$20.73,$37.45
UK,United Kingdom,US53,Iowa,NonPeak,$18.33,$44.62
UK,United Kingdom,US53,Iowa,Peak,$21.63,$52.65
UK,United Kingdom,US55,Nebraska,NonPeak,$24.38,$34.45
UK,United Kingdom,US55,Nebraska,Peak,$28.77,$40.65
UK,United Kingdom,US56,Missouri,NonPeak,$16.00,$31.91
UK,United Kingdom,US56,Missouri,Peak,$18.88,$37.65
UK,United Kingdom,US58,Kansas,NonPeak,$27.63,$44.74
UK,United Kingdom,US58,Kansas,Peak,$32.60,$52.79
UK,United Kingdom,US60,Arkansas,NonPeak,$29.28,$34.56
UK,United Kingdom,US60,Arkansas,Peak,$34.55,$40.78
UK,United Kingdom,US62,Oklahoma,NonPeak,$30.90,$32.09
UK,United Kingdom,US62,Oklahoma,Peak,$36.46,$37.87
UK,United Kingdom,US64,Louisiana,NonPeak,$15.28,$44.91
UK,United Kingdom,US64,Louisiana,Peak,$18.03,$52.99
UK,United Kingdom,US66,Texas-North,NonPeak,$16.05,$34.74
UK,United Kingdom,US66,Texas-North,Peak,$18.94,$40.99
UK,United Kingdom,US68,Texas-South,NonPeak,$16.80,$32.26
UK,United Kingdom,US68,Texas-South,Peak,$19.82,$38.07
UK,United Kingdom,US70,Montana,NonPeak,$17.57,$45.09
UK,United Kingdom,US70,Montana,Peak,$20.73,$53.21
UK,United Kingdom,US72,Wyoming,NonPeak,$18.33,$34.90
UK,United Kingdom,US72,Wyoming,Peak,$21.63,$41.18
UK,United Kingdom,US74,Colorado,NonPeak,$24.38,$32.44
UK,United Kingdom,US74,Colorado,Peak,$28.77,$38.28
UK,United Kingdom,US76,Utah,NonPeak,$16.00,$43.94
UK,United Kingdom,US76,Utah,Peak,$18.88,$51.85
UK,United Kingdom,US77,New Mexico,NonPeak,$27.63,$33.70
UK,United Kingdom,US77,New Mexico,Peak,$32.60,$39.77
UK,United Kingdom,US79,Arizona,NonPeak,$29.28,$31.29
UK,United Kingdom,US79,Arizona,Peak,$34.55,$36.92
UK,United Kingdom,US83,Idaho,NonPeak,$30.90,$44.05
UK,United Kingdom,US83,Idaho,Peak,$36.46,$51.98
UK,United Kingdom,US84,Washington,NonPeak,$15.28,$33.75
UK,United Kingdom,US84,Washington,Peak,$18.03,$39.82
UK,United Kingdom,US85,Oregon,NonPeak,$16.05,$31.40
UK,United Kingdom,US85,Oregon,Peak,$18.94,$37.05
UK,United Kingdom,US86,Nevada,NonPeak,$16.80,$44.17
UK,United Kingdom,US86,Nevada,Peak,$19.82,$52.12
UK,United Kingdom,US87,California-North,NonPeak,$17.57,$33.98
UK,United Kingdom,US87,California-North,Peak,$20.73,$40.10
UK,United Kingdom,US88,California-South,NonPeak,$18.33,$31.45
UK,United Kingdom,US88,California-South,Peak,$21.63,$37.11
US8030400,Alaska (Zone) IV,US11,Maine,NonPeak,$24.38,$44.28
US8030400,Alaska (Zone) IV,US11,Maine,Peak,$28.77,$52.25
US8030400,Alaska (Zone) IV,US12,New Hampshire,NonPeak,$16.00,$34.11
US8030400,Alaska (Zone) IV,US12,New Hampshire,Peak,$18.88,$40.25
US8030400,Alaska (Zone) IV,US13,Vermont,NonPeak,$27.63,$31.63
US8030400,Alaska (Zone) IV,US13,Vermont,Peak,$32.60,$37.32
US8030400,Alaska (Zone) IV,US14,Massachusetts,NonPeak,$29.28,$44.51
US8030400,Alaska (Zone) IV,US14,Massachusetts,Peak,$34.55,$52.52
US8030400,Alaska (Zone) IV,US15,Rhode Island,NonPeak,$30.90,$34.33
US8030400,Alaska (Zone) IV,US15,Rhode Island,Peak,$36.46,$40.51
US8030400,Alaska (Zone) IV,US16,Connecticut,NonPeak,$15.28,$31.74
US8030400,Alaska (Zone) IV,US16,Connecticut,Peak,$18.03,$37.45
US8030400,Alaska (Zone) IV,US17,New York,NonPeak,$16.05,$44.62
US8030400,Alaska (Zone) IV,US17,New York,Peak,$18.94,$52.65
US8030400,Alaska (Zone) IV,US19,New Jersey,NonPeak,$16.80,$34.45
US8030400,Alaska (Zone) IV,US19,New Jersey,Peak,$19.82,$40.65
US8030400,Alaska (Zone) IV,US20,Pennsylvania,NonPeak,$17.57,$31.91
US8030400,Alaska (Zone) IV,US20,Pennsylvania,Peak,$20.73,$37.65
US8030400,Alaska (Zone) IV,US22,Delaware,NonPeak,$18.33,$44.74
US8030400,Alaska (Zone) IV,US22,Delaware,Peak,$21.63,$52.79
US8030400,Alaska (Zone) IV,US23,Maryland,NonPeak,$24.38,$34.56
US8030400,Alaska (Zone) IV,US23,Maryland,Peak,$28.77,$40.78
US8030400,Alaska (Zone) IV,US24,District Of Columbia,NonPeak,$16.00,$32.09
US8030400,Alaska (Zone) IV,US24,District Of Columbia,Peak,$18.88,$37.87
US8030400,Alaska (Zone) IV,US25,Virginia,NonPeak,$27.63,$44.91
US8030400,Alaska (Zone) IV,US25,Virginia,Peak,$32.60,$52.99
US8030400,Alaska (Zone) IV,US27,West Virginia,NonPeak,$29.28,$34.74
US8030400,Alaska (Zone) IV,US27,West Virginia,Peak,$34.55,$40.99
US8030400,Alaska (Zone) IV,US28,Kentucky,NonPeak,$30.90,$32.26
US8030400,Alaska (Zone) IV,US28,Kentucky,Peak,$36.46,$38.07
US8030400,Alaska (Zone) IV,US30,Michigan,NonPeak,$15.28,$45.09
US8030400,Alaska (Zone) IV,US30,Michigan,Peak,$18.03,$53.21
US8030400,Alaska (Zone) IV,US32,Wisconsin,NonPeak,$16.05,$34.90
US8030400,Alaska (Zone) IV,US32,Wisconsin,Peak,$18.94,$41.18
US8030400,Alaska (Zone) IV,US34,Ohio,NonPeak,$16.80,$32.44
US8030400,Alaska (Zone) IV,US34,Ohio,Peak,$19.82,$38.28
US8030400,Alaska (Zone) IV,US36,Indiana,NonPeak,$17.57,$43.94
US8030400,Alaska (Zone) IV,US36,Indiana,Peak,$20.73,$51.85
US8030400,Alaska (Zone) IV,US38,Illinois,NonPeak,$18.33,$33.70
US8030400,Alaska (Zone) IV,US38,Illinois,Peak,$21.63,$39.77
US8030400,Alaska (Zone) IV,US40,North Carolina,NonPeak,$24.38,$31.29
US8030400,Alaska (Zone) IV,US40,North Carolina,Peak,$28.77,$36.92
US8030400,Alaska (Zone) IV,US42,Tennessee,NonPeak,$16.00,$44.05
US8030400,Alaska (Zone) IV,US42,Tennessee,Peak,$18.88,$51.98
US8030400,Alaska (Zone) IV,US44,South Carolina,NonPeak,$27.63,$33.75
US8030400,Alaska (Zone) IV,US44,South Carolina,Peak,$32.60,$39.82
US8030400,Alaska (Zone) IV,US45,Georgia,NonPeak,$29.28,$31.40
US8030400,Alaska (Zone) IV,US45,Georgia,Peak,$34.55,$37.05
US8030400,Alaska (Zone) IV,US47,Alabama,NonPeak,$30.90,$44.17
US8030400,Alaska (Zone) IV,US47,Alabama,Peak,$36.46,$52.12
US8030400,Alaska (Zone) IV,US48,Mississippi,NonPeak,$15.28,$33.98
US8030400,Alaska (Zone) IV,US48,Mississippi,Peak,$18.03,$40.10
US8030400,Alaska (Zone) IV,US49,Florida-North,NonPeak,$16.05,$31.45
US8030400,Alaska (Zone) IV,US49,Florida-North,Peak,$18.94,$37.11
US8030400,Alaska (Zone) IV,US4964400,Florida-South,NonPeak,$16.80,$44.28
US8030400,Alaska (Zone) IV,US4964400,Florida-South,Peak,$19.82,$52.25
US8030400,Alaska (Zone) IV,US4965500,Florida Keys,NonPeak,$17.57,$34.11
US8030400,Alaska (Zone) IV,US4965500,Florida Keys,Peak,$20.73,$40.25
US8030400,Alaska (Zone) IV,US50,Minnesota,NonPeak,$18.33,$31.63
US8030400,Alaska (Zone) IV,US50,Minnesota,Peak,$21.63,$37.32
US8030400,Alaska (Zone) IV,US51,North Dakota,NonPeak,$24.38,$44.51
US8030400,Alaska (Zone) IV,US51,North Dakota,Peak,$28.77,$52.52
US8030400,Alaska (Zone) IV,US52,South Dakota,NonPeak,$16.00,$34.33
US8030400,Alaska (Zone) IV,US52,South Dakota,Peak,$18.88,$40.51
US8030400,Alaska (Zone) IV,US53,Iowa,NonPeak,$27.63,$31.74
US8030400,Alaska (Zone) IV,US53,Iowa,Peak,$32.60,$37.45
US8030400,Alaska (Zone) IV,US55,Nebraska,NonPeak,$29.28,$44.62
US8030400,Alaska (Zone) IV,US55,Nebraska,Peak,$34.55,$52.65
US8030400,Alaska (Zone) IV,US56,Missouri,NonPeak,$30.90,$34.45
US8030400,Alaska (Zone) IV,US56,Missouri,Peak,$36.46,$40.65
US8030400,Alaska (Zone) IV,US58,Kansas,NonPeak,$15.28,$31.91
US8030400,Alaska (Zone) IV,US58,Kansas,Peak,$18.03,$37.65
US8030400,Alaska (Zone) IV,US60,Arkansas,NonPeak,$16.05,$44.74
US8030400,Alaska (Zone) IV,US60,Arkansas,Peak,$18.94,$52.79
US8030400,Alaska (Zone) IV,US62,Oklahoma,NonPeak,$16.80,$34.56
US8030400,Alaska (Zone) IV,US62,Oklahoma,Peak,$19.82,$40.78
US8030400,Alaska (Zone) IV,US64,Louisiana,NonPeak,$17.57,$32.09
US8030400,Alaska (Zone) IV,US64,Louisiana,Peak,$20.73,$37.87
US8030400,Alaska (Zone) IV,US66,Texas-North,NonPeak,$18.33,$44.91
US8030400,Alaska (Zone) IV,US66,Texas-North,Peak,$21.63,$52.99
US8030400,Alaska (Zone) IV,US68,Texas-South,NonPeak,$24.38,$34.74
US8030400,Alaska (Zone) IV,US68,Texas-South,Peak,$28.77,$40.99
US8030400,Alaska (Zone) IV,US70,Montana,NonPeak,$16.00,$32.26
US8030400,Alaska (Zone) IV,US70,Montana,Peak,$18.88,$38.07
US8030400,Alaska (Zone) IV,US72,Wyoming,NonPeak,$27.63,$45.09
US8030400,Alaska (Zone) IV,US72,Wyoming,Peak,$32.60,$53.21
US8030400,Alaska (Zone) IV,US74,Colorado,NonPeak,$29.28,$34.90
US8030400,Alaska (Zone) IV,US74,Colorado,Peak,$34.55,$41.18
US8030400,Alaska (Zone) IV,US76,Utah,NonPeak,$30.90,$32.44
US8030400,Alaska (Zone) IV,US76,Utah,Peak,$36.46,$38.28
US8030400,Alaska (Zone) IV,US77,New Mexico,NonPeak,$15.28,$43.94
US8030400,Alaska (Zone) IV,US77,New Mexico,Peak,$18.03,$51.85
US8030400,Alaska (Zone) IV,US79,Arizona,NonPeak,$16.05,$33.70
US8030400,Alaska (Zone) IV,US79,Arizona,Peak,$18.94,$39.77
US8030400,Alaska (Zone) IV,US83,Idaho,NonPeak,$16.80,$31.29
US8030400,Alaska (Zone) IV,US83,Idaho,Peak,$19.82,$36.92
US8030400,Alaska (Zone) IV,US84,Washington,NonPeak,$17.57,$44.05
US8030400,Alaska (Zone) IV,US84,Washington,Peak,$20.73,$51.98
US8030400,Alaska (Zone) IV,US85,Oregon,NonPeak,$18.33,$33.75
US8030400,Alaska (Zone) IV,US85,Oregon,Peak,$21.63,$39.82
US8030400,Alaska (Zone) IV,US86,Nevada,NonPeak,$24.38,$31.40
US8030400,Alaska (Zone) IV,US86,Nevada,Peak,$28.77,$37.05
US8030400,Alaska (Zone) IV,US87,California-North,NonPeak,$16.00,$44.17
US8030400,Alaska (Zone) IV,US87,California-North,Peak,$18.88,$52.12
US8030400,Alaska (Zone) IV,US88,California-South,NonPeak,$27.63,$33.98
US8030400,Alaska (Zone) IV,US88,California-South,Peak,$32.60,$40.10
US8050500,Alaska (Zone) III,US11,Maine,NonPeak,$29.28,$31.45
US8050500,Alaska (Zone) III,US11,Maine,Peak,$34.55,$37.11
US8050500,Alaska (Zone) III,US12,New Hampshire,NonPeak,$30.90,$44.28
US8050500,Alaska (Zone) III,US12,New Hampshire,Peak,$36.46,$52.25
US8050500,Alaska (Zone) III,US13,Vermont,NonPeak,$15.28,$34.11
US8050500,Alaska (Zone) III,US13,Vermont,Peak,$18.03,$40.25
US8050500,Alaska (Zone) III,US14,Massachusetts,NonPeak,$16.05,$31.63
US8050500,Alaska (Zone) III,US14,Massachusetts,Peak,$18.94,$37.32
US8050500,Alaska (Zone) III,US15,Rhode Island,NonPeak,$16.80,$44.51
US8050500,Alaska (Zone) III,US15,Rhode Island,Peak,$19.82,$52.52
US8050500,Alaska (Zone) III,US16,Connecticut,NonPeak,$17.57,$34.33
US8050500,Alaska (Zone) III,US16,Connecticut,Peak,$20.73,$40.51
US8050500,Alaska (Zone) III,US17,New York,NonPeak,$18.33,$31.74
US8050500,Alaska (Zone) III,US17,New York,Peak,$21.63,$37.45
US8050500,Alaska (Zone) III,US19,New Jersey,NonPeak,$24.38,$44.62
US8050500,Alaska (Zone) III,US19,New Jersey,Peak,$28.77,$52.65
US8050500,Alaska (Zone) III,US20,Pennsylvania,NonPeak,$16.00,$34.45
US8050500,Alaska (Zone) III,US20,Pennsylvania,Peak,$18.88,$40.65
US8050500,Alaska (Zone) III,US22,Delaware,NonPeak,$27.63,$31.91
US8050500,Alaska (Zone) III,US22,Delaware,Peak,$32.60,$37.65
US8050500,Alaska (Zone) III,US23,Maryland,NonPeak,$29.28,$44.74
US8050500,Alaska (Zone) III,US23,Maryland,Peak,$34.55,$52.79
US8050500,Alaska (Zone) III,US24,District Of Columbia,NonPeak,$30.90,$34.56
US8050500,Alaska (Zone) III,US24,District Of Columbia,Peak,$36.46,$40.78
US8050500,Alaska (Zone) III,US25,Virginia,NonPeak,$15.28,$32.09
US8050500,Alaska (Zone) III,US25,Virginia,Peak,$18.03,$37.87
US8050500,Alaska (Zone) III,US27,West Virginia,NonPeak,$16.05,$44.91
US8050500,Alaska (Zone) III,US27,West Virginia,Peak,$18.94,$52.99
US8050500,Alaska (Zone) III,US28,Kentucky,NonPeak,$16.80,$34.74
US8050500,Alaska (Zone) III,US28,Kentucky,Peak,$19.82,$40.99
US8050500,Alaska (Zone) III,US30,Michigan,NonPeak,$17.57,$32.26
US8050500,Alaska (Zone) III,US30,Michigan,Peak,$20.73,$38.07
US8050500,Alaska (Zone) III,US32,Wisconsin,NonPeak,$18.33,$45.09
US8050500,Alaska (Zone) III,US32,Wisconsin,Peak,$21.63,$53.21
US8050500,Alaska (Zone) III,US34,Ohio,NonPeak,$24.38,$34.90
US8050500,Alaska (Zone) III,US34,Ohio,Peak,$28.77,$41.18
US8050500,Alaska (Zone) III,US36,Indiana,NonPeak,$16.00,$32.44
US8050500,Alaska (Zone) III,US36,Indiana,Peak,$18.88,$38.28
US8050500,Alaska (Zone) III,US38,Illinois,NonPeak,$27.63,$43.94
US8050500,Alaska (Zone) III,US38,Illinois,Peak,$32.60,$51.85
US8050500,Alaska (Zone) III,US40,North Carolina,NonPeak,$29.28,$33.70
US8050500,Alaska (Zone) III,US40,North Carolina,Peak,$34.55,$39.77
US8050500,Alaska (Zone) III,US42,Tennessee,NonPeak,$30.90,$31.29
US8050500,Alaska (Zone) III,US42,Tennessee,Peak,$36.46,$36.92
US8050500,Alaska (Zone) III,US44,South Carolina,NonPeak,$15.28,$44.05
US8050500,Alaska (Zone) III,US44,South Carolina,Peak,$18.03,$51.98
US8050500,Alaska (Zone) III,US45,Georgia,NonPeak,$16.05,$33.75
US8050500,Alaska (Zone) III,US45,Georgia,Peak,$18.94,$39.82
US8050500,Alaska (Zone) III,US47,Alabama,NonPeak,$16.80,$31.40
US8050500,Alaska (Zone) III,US47,Alabama,Peak,$19.82,$37.05
US8050500,Alaska (Zone) III,US48,Mississippi,NonPeak,$17.57,$44.17
US8050500,Alaska (Zone) III,US48,Mississippi,Peak,$20.73,$52.12
US8050500,Alaska (Zone) III,US49,Florida-North,NonPeak,$18.33,$33.98
US8050500,Alaska (Zone) III,US49,Florida-North,Peak,$21.63,$40.10
US8050500,Alaska (Zone) III,US4964400,Florida-South,NonPeak,$24.38,$31.45
US8050500,Alaska (Zone) III,US4964400,Florida-South,Peak,$28.77,$37.11
US8050500,Alaska (Zone) III,US4965500,Florida Keys,NonPeak,$16.00,$44.28
US8050500,Alaska (Zone) III,US4965500,Florida Keys,Peak,$18.88,$52.25
US8050500,Alaska (Zone) III,US50,Minnesota,NonPeak,$27.63,$34.11
US8050500,Alaska (Zone) III,US50,Minnesota,Peak,$32.60,$40.25
US8050500,Alaska (Zone) III,US51,North Dakota,NonPeak,$29.28,$31.63
US8050500,Alaska (Zone) III,US51,North Dakota,Peak,$34.55,$37.32
US8050500,Alaska (Zone) III,US52,South Dakota,NonPeak,$30.90,$44.51
US8050500,Alaska (Zone) III,US52,South Dakota,Peak,$36.46,$52.52
US8050500,Alaska (Zone) III,US53,Iowa,NonPeak,$15.28,$34.33
US8050500,Alaska (Zone) III,US53,Iowa,Peak,$18.03,$40.51
US8050500,Alaska (Zone) III,US55,Nebraska,NonPeak,$16.05,$31.74
US8050500,Alaska (Zone) III,US55,Nebraska,Peak,$18.94,$37.45
US8050500,Alaska (Zone) III,US56,Missouri,NonPeak,$16.80,$44.62
US8050500,Alaska (Zone) III,US56,Missouri,Peak,$19.82,$52.65
US8050500,Alaska (Zone) III,US58,Kansas,NonPeak,$17.57,$34.45
US8050500,Alaska (Zone) III,US58,Kansas,Peak,$20.73,$40.65
US8050500,Alaska (Zone) III,US60,Arkansas,NonPeak,$18.33,$31.91
US8050500,Alaska (Zone) III,US60,Arkansas,Peak,$21.63,$37.65
US8050500,Alaska (Zone) III,US62,Oklahoma,NonPeak,$24.38,$44.74
US8050500,Alaska (Zone) III,US62,Oklahoma,Peak,$28.77,$52.79
US8050500,Alaska (Zone) III,US64,Louisiana,NonPeak,$16.00,$34.56
US8050500,Alaska (Zone) III,US64,Louisiana,Peak,$18.88,$40.78
US8050500,Alaska (Zone) III,US66,Texas-North,NonPeak,$27.63,$32.09
US8050500,Alaska (Zone) III,US66,Texas-North,Peak,$32.60,$37.87
US8050500,Alaska (Zone) III,US68,Texas-South,NonPeak,$29.28,$44.91
US8050500,Alaska (Zone) III,US68,Texas-South,Peak,$34.55,$52.99
US8050500,Alaska (Zone) III,US70,Montana,NonPeak,$30.90,$34.74
US8050500,Alaska (Zone) III,US70,Montana,Peak,$36.46,$40.99
US8050500,Alaska (Zone) III,US72,Wyoming,NonPeak,$15.28,$32.26
US8050500,Alaska (Zone) III,US72,Wyoming,Peak,$18.03,$38.07
US8050500,Alaska (Zone) III,US74,Colorado,NonPeak,$16.05,$45.09
US8050500,Alaska (Zone) III,US74,Colorado,Peak,$18.94,$53.21
US8050500,Alaska (Zone) III,US76,Utah,NonPeak,$16.80,$34.90
US8050500,Alaska (Zone) III,US76,Utah,Peak,$19.82,$41.18
US8050500,Alaska (Zone) III,US77,New Mexico,NonPeak,$17.57,$32.44
US8050500,Alaska (Zone) III,US77,New Mexico,Peak,$20.73,$38.28
US8050500,Alaska (Zone) III,US79,Arizona,NonPeak,$18.33,$43.94
US8050500,Alaska (Zone) III,US79,Arizona,Peak,$21.63,$51.85
US8050500,Alaska (Zone) III,US83,Idaho,NonPeak,$24.38,$33.70
US8050500,Alaska (Zone) III,US83,Idaho,Peak,$28.77,$39.77
US8050500,Alaska (Zone) III,US84,Washington,NonPeak,$16.00,$31.29
US8050500,Alaska (Zone) III,US84,Washington,Peak,$18.88,$36.92
US8050500,Alaska (Zone) III,US85,Oregon,NonPeak,$27.63,$44.05
US8050500,Alaska (Zone) III,US85,Oregon,Peak,$32.60,$51.98
US8050500,Alaska (Zone) III,US86,Nevada,NonPeak,$29.28,$33.75
US8050500,Alaska (Zone) III,US86,Nevada,Peak,$34.55,$39.82
US8050500,Alaska (Zone) III,US87,California-North,NonPeak,$30.90,$31.40
US8050500,Alaska (Zone) III,US87,California-North,Peak,$36.46,$37.05
US8050500,Alaska (Zone) III,US88,California-South,NonPeak,$15.28,$44.17
US8050500,Alaska (Zone) III,US88,California-South,Peak,$18.03,$52.12
US8101000,Alaska (Zone) I,US25,Virginia,NonPeak,$15.28,$43.94
US8101000,Alaska (Zone) I,US25,Virginia,Peak,$18.03,$51.85
US8101000,Alaska (Zone) I,US27,West Virginia,NonPeak,$16.05,$33.70
US8101000,Alaska (Zone) I,US27,West Virginia,Peak,$18.94,$39.77
US8101000,Alaska (Zone) I,US51,North Dakota,NonPeak,$16.80,$31.29
US8101000,Alaska (Zone) I,US51,North Dakota,Peak,$19.82,$36.92
US8101000,Alaska (Zone) I,US56,Missouri,NonPeak,$17.57,$44.05
US8101000,Alaska (Zone) I,US56,Missouri,Peak,$20.73,$51.98
US8101000,Alaska (Zone) I,US70,Montana,NonPeak,$18.33,$33.75
US8101000,Alaska (Zone) I,US70,Montana,Peak,$21.63,$39.82
US8101000,Alaska (Zone) I,US85,Oregon,NonPeak,$24.38,$31.40
US8101000,Alaska (Zone) I,US85,Oregon,Peak,$28.77,$37.05
US8101000,Alaska (Zone) I,US20,Pennsylvania,NonPeak,$16.00,$44.17
US8101000,Alaska (Zone) I,US20,Pennsylvania,Peak,$18.88,$52.12
US8101000,Alaska (Zone) I,US4965500,Florida Keys,NonPeak,$27.63,$33.98
US8101000,Alaska (Zone) I,US4965500,Florida Keys,Peak,$32.60,$40.10
US8101000,Alaska (Zone) I,US53,Iowa,NonPeak,$29.28,$31.45
US8101000,Alaska (Zone) I,US53,Iowa,Peak,$34.55,$37.11
US8101000,Alaska (Zone) I,US72,Wyoming,NonPeak,$30.90,$44.28
US8101000,Alaska (Zone) I,US72,Wyoming,Peak,$36.46,$52.25
US8101000,Alaska (Zone) I,US11,Maine,NonPeak,$15.28,$34.11
US8101000,Alaska (Zone) I,US11,Maine,Peak,$18.03,$40.25
US8101000,Alaska (Zone) I,US12,New Hampshire,NonPeak,$16.05,$31.63
US8101000,Alaska (Zone) I,US12,New Hampshire,Peak,$18.94,$37.32
US8101000,Alaska (Zone) I,US13,Vermont,NonPeak,$16.80,$44.51
US8101000,Alaska (Zone) I,US13,Vermont,Peak,$19.82,$52.52
US8101000,Alaska (Zone) I,US14,Massachusetts,NonPeak,$17.57,$34.33
US8101000,Alaska (Zone) I,US14,Massachusetts,Peak,$20.73,$40.51
US8101000,Alaska (Zone) I,US15,Rhode Island,NonPeak,$18.33,$31.74
US8101000,Alaska (Zone) I,US15,Rhode Island,Peak,$21.63,$37.45
US8101000,Alaska (Zone) I,US16,Connecticut,NonPeak,$24.38,$44.62
US8101000,Alaska (Zone) I,US16,Connecticut,Peak,$28.77,$52.65
US8101000,Alaska (Zone) I,US17,New York,NonPeak,$16.00,$34.45
US8101000,Alaska (Zone) I,US17,New York,Peak,$18.88,$40.65
US8101000,Alaska (Zone) I,US19,New Jersey,NonPeak,$27.63,$31.91
US8101000,Alaska (Zone) I,US19,New Jersey,Peak,$32.60,$37.65
US8101000,Alaska (Zone) I,US22,Delaware,NonPeak,$29.28,$44.74
US8101000,Alaska (Zone) I,US22,Delaware,Peak,$34.55,$52.79
US8101000,Alaska (Zone) I,US23,Maryland,NonPeak,$30.90,$34.56
US8101000,Alaska (Zone) I,US23,Maryland,Peak,$36.46,$40.78
US8101000,Alaska (Zone) I,US24,District Of Columbia,NonPeak,$15.28,$32.09
US8101000,Alaska (Zone) I,US24,District Of Columbia,Peak,$18.03,$37.87
US8101000,Alaska (Zone) I,US28,Kentucky,NonPeak,$16.05,$44.91
US8101000,Alaska (Zone) I,US28,Kentucky,Peak,$18.94,$52.99
US8101000,Alaska (Zone) I,US30,Michigan,NonPeak,$16.80,$34.74
US8101000,Alaska (Zone) I,US30,Michigan,Peak,$19.82,$40.99
US8101000,Alaska (Zone) I,US32,Wisconsin,NonPeak,$17.57,$32.26
US8101000,Alaska (Zone) I,US32,Wisconsin,Peak,$20.73,$38.07
US8101000,Alaska (Zone) I,US34,Ohio,NonPeak,$18.33,$45.09
US8101000,Alaska (Zone) I,US34,Ohio,Peak,$21.63,$53.21
US8101000,Alaska (Zone) I,US36,Indiana,NonPeak,$24.38,$34.90
US8101000,Alaska (Zone) I,US36,Indiana,Peak,$28.77,$41.18
US8101000,Alaska (Zone) I,US38,Illinois,NonPeak,$16.00,$32.44
US8101000,Alaska (Zone) I,US38,Illinois,Peak,$18.88,$38.28
US8101000,Alaska (Zone) I,US40,North Carolina,NonPeak,$27.63,$43.94
US8101000,Alaska (Zone) I,US40,North Carolina,Peak,$32.60,$51.85
US8101000,Alaska (Zone) I,US42,Tennessee,NonPeak,$29.28,$33.70
US8101000,Alaska (Zone) I,US42,Tennessee,Peak,$34.55,$39.77
US8101000,Alaska (Zone) I,US44,South Carolina,NonPeak,$30.90,$31.29
US8101000,Alaska (Zone) I,US44,South Carolina,Peak,$36.46,$36.92
US8101000,Alaska (Zone) I,US45,Georgia,NonPeak,$15.28,$44.05
US8101000,Alaska (Zone) I,US45,Georgia,Peak,$18.03,$51.98
US8101000,Alaska (Zone) I,US47,Alabama,NonPeak,$16.05,$33.75
US8101000,Alaska (Zone) I,US47,Alabama,Peak,$18.94,$39.82
US8101000,Alaska (Zone) I,US48,Mississippi,NonPeak,$16.80,$31.40
US8101000,Alaska (Zone) I,US48,Mississippi,Peak,$19.82,$37.05
US8101000,Alaska (Zone) I,US49,Florida-North,NonPeak,$17.57,$44.17
US8101000,Alaska (Zone) I,US49,Florida-North,Peak,$20.73,$52.12
US8101000,Alaska (Zone) I,US4964400,Florida-South,NonPeak,$18.33,$33.98
US8101000,Alaska (Zone) I,US4964400,Florida-South,Peak,$21.63,$40.10
US8101000,Alaska (Zone) I,US50,Minnesota,NonPeak,$24.38,$31.45
US8101000,Alaska (Zone) I,US50,Minnesota,Peak,$28.77,$37.11
US8101000,Alaska (Zone) I,US52,South Dakota,NonPeak,$16.00,$44.28
US8101000,Alaska (Zone) I,US52,South Dakota,Peak,$18.88,$52.25
US8101000,Alaska (Zone) I,US55,Nebraska,NonPeak,$27.63,$34.11
US8101000,Alaska (Zone) I,US55,Nebraska,Peak,$32.60,$40.25
US8101000,Alaska (Zone) I,US58,Kansas,NonPeak,$29.28,$31.63
US8101000,Alaska (Zone) I,US58,Kansas,Peak,$34.55,$37.32
US8101000,Alaska (Zone) I,US60,Arkansas,NonPeak,$30.90,$44.51
US8101000,Alaska (Zone) I,US60,Arkansas,Peak,$36.46,$52.52
US8101000,Alaska (Zone) I,US62,Oklahoma,NonPeak,$15.28,$34.33
US8101000,Alaska (Zone) I,US62,Oklahoma,Peak,$18.03,$40.51
US8101000,Alaska (Zone) I,US64,Louisiana,NonPeak,$16.05,$31.74
US8101000,Alaska (Zone) I,US64,Louisiana,Peak,$18.94,$37.45
