service_area_number,origin_service_area,services_schedule,season,weight_lower,weight_upper,miles_lower,miles_upper,escalation_number,rate
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,251,500,0,$4.323
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,501,1000,0,$4.759
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,1001,1500,0,$5.195
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,1501,2000,0,$5.631
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,2001,2500,0,$6.068
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,2501,3000,0,$6.504
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,3001,3500,0,$6.940
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,3501,4000,0,$7.376
676.0,"Pittsburgh, PA",2,NonPeak,5000,9999,4001,999999,0,$25.612
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,0,250,0,$9.935
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,251,500,0,$10.153
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,501,1000,0,$10.589
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,1001,1500,0,$11.026
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,1501,2000,0,$11.462
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,2001,2500,0,$11.898
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,2501,3000,0,$12.334
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,3001,3500,0,$12.771
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,3501,4000,0,$13.207
676.0,"Pittsburgh, PA",2,NonPeak,10000,999999,4001,999999,0,$31.443
676.0,"Pittsburgh, PA",2,Peak,500,4999,0,250,0,$2.293
676.0,"Pittsburgh, PA",2,Peak,500,4999,251,500,0,$2.524
676.0,"Pittsburgh, PA",2,Peak,500,4999,501,1000,0,$2.987
676.0,"Pittsburgh, PA",2,Peak,500,4999,1001,1500,0,$3.450
676.0,"Pittsburgh, PA",2,Peak,500,4999,1501,2000,0,$3.913
676.0,"Pittsburgh, PA",2,Peak,500,4999,2001,2500,0,$4.376
676.0,"Pittsburgh, PA",2,Peak,500,4999,2501,3000,0,$4.839
676.0,"Pittsburgh, PA",2,Peak,500,4999,3001,3500,0,$5.301
676.0,"Pittsburgh, PA",2,Peak,500,4999,3501,4000,0,$5.764
676.0,"Pittsburgh, PA",2,Peak,500,4999,4001,999999,0,$25.112
676.0,"Pittsburgh, PA",2,Peak,5000,9999,0,250,0,$4.355
676.0,"Pittsburgh, PA",2,Peak,5000,9999,251,500,0,$4.586
676.0,"Pittsburgh, PA",2,Peak,5000,9999,501,1000,0,$5.049
676.0,"Pittsburgh, PA",2,Peak,5000,9999,1001,1500,0,$5.512
676.0,"Pittsburgh, PA",2,Peak,5000,9999,1501,2000,0,$5.975
676.0,"Pittsburgh, PA",2,Peak,5000,9999,2001,2500,0,$6.438
676.0,"Pittsburgh, PA",2,Peak,5000,9999,2501,3000,0,$6.900
676.0,"Pittsburgh, PA",2,Peak,5000,9999,3001,3500,0,$7.363
676.0,"Pittsburgh, PA",2,Peak,5000,9999,3501,4000,0,$7.826
676.0,"Pittsburgh, PA",2,Peak,5000,9999,4001,999999,0,$27.174
676.0,"Pittsburgh, PA",2,Peak,10000,999999,0,250,0,$10.541
676.0,"Pittsburgh, PA",2,Peak,10000,999999,251,500,0,$10.772
676.0,"Pittsburgh, PA",2,Peak,10000,999999,501,1000,0,$11.235
676.0,"Pittsburgh, PA",2,Peak,10000,999999,1001,1500,0,$11.698
676.0,"Pittsburgh, PA",2,Peak,10000,999999,1501,2000,0,$12.161
676.0,"Pittsburgh, PA",2,Peak,10000,999999,2001,2500,0,$12.624
676.0,"Pittsburgh, PA",2,Peak,10000,999999,2501,3000,0,$13.087
676.0,"Pittsburgh, PA",2,Peak,10000,999999,3001,3500,0,$13.549
676.0,"Pittsburgh, PA",2,Peak,10000,999999,3501,4000,0,$14.012
676.0,"Pittsburgh, PA",2,Peak,10000,999999,4001,999999,0,$33.360
680.0,"Scranton, PA",2,NonPeak,500,4999,0,250,0,$2.477
680.0,"Scranton, PA",2,NonPeak,500,4999,251,500,0,$2.727
680.0,"Scranton, PA",2,NonPeak,500,4999,501,1000,0,$3.228
680.0,"Scranton, PA",2,NonPeak,500,4999,1001,1500,0,$3.728
680.0,"Scranton, PA",2,NonPeak,500,4999,1501,2000,0,$4.228
680.0,"Scranton, PA",2,NonPeak,500,4999,2001,2500,0,$4.728
680.0,"Scranton, PA",2,NonPeak,500,4999,2501,3000,0,$5.228
680.0,"Scranton, PA",2,NonPeak,500,4999,3001,3500,0,$5.728
680.0,"Scranton, PA",2,NonPeak,500,4999,3501,4000,0,$6.228
680.0,"Scranton, PA",2,NonPeak,500,4999,4001,999999,0,$27.132
680.0,"Scranton, PA",2,NonPeak,5000,9999,0,250,0,$4.705
680.0,"Scranton, PA",2,NonPeak,5000,9999,251,500,0,$4.955
680.0,"Scranton, PA",2,NonPeak,5000,9999,501,1000,0,$5.455
680.0,"Scranton, PA",2,NonPeak,5000,9999,1001,1500,0,$5.955
680.0,"Scranton, PA",2,NonPeak,5000,9999,1501,2000,0,$6.455
680.0,"Scranton, PA",2,NonPeak,5000,9999,2001,2500,0,$6.956
680.0,"Scranton, PA",2,NonPeak,5000,9999,2501,3000,0,$7.456
680.0,"Scranton, PA",2,NonPeak,5000,9999,3001,3500,0,$7.956
680.0,"Scranton, PA",2,NonPeak,5000,9999,3501,4000,0,$8.456
680.0,"Scranton, PA",2,NonPeak,5000,9999,4001,999999,0,$29.360
680.0,"Scranton, PA",2,NonPeak,10000,999999,0,250,0,$11.389
680.0,"Scranton, PA",2,NonPeak,10000,999999,251,500,0,$11.639
680.0,"Scranton, PA",2,NonPeak,10000,999999,501,1000,0,$12.139
680.0,"Scranton, PA",2,NonPeak,10000,999999,1001,1500,0,$12.639
680.0,"Scranton, PA",2,NonPeak,10000,999999,1501,2000,0,$13.139
680.0,"Scranton, PA",2,NonPeak,10000,999999,2001,2500,0,$13.639
680.0,"Scranton, PA",2,NonPeak,10000,999999,2501,3000,0,$14.139
680.0,"Scranton, PA",2,NonPeak,10000,999999,3001,3500,0,$14.640
680.0,"Scranton, PA",2,NonPeak,10000,999999,3501,4000,0,$15.140
680.0,"Scranton, PA",2,NonPeak,10000,999999,4001,999999,0,$36.044
680.0,"Scranton, PA",2,Peak,500,4999,0,250,0,$2.583
680.0,"Scranton, PA",2,Peak,500,4999,251,500,0,$2.843
680.0,"Scranton, PA",2,Peak,500,4999,501,1000,0,$3.365
680.0,"Scranton, PA",2,Peak,500,4999,1001,1500,0,$3.886
680.0,"Scranton, PA",2,Peak,500,4999,1501,2000,0,$4.408
680.0,"Scranton, PA",2,Peak,500,4999,2001,2500,0,$4.929
680.0,"Scranton, PA",2,Peak,500,4999,2501,3000,0,$5.450
680.0,"Scranton, PA",2,Peak,500,4999,3001,3500,0,$5.972
680.0,"Scranton, PA",2,Peak,500,4999,3501,4000,0,$6.493
680.0,"Scranton, PA",2,Peak,500,4999,4001,999999,0,$28.287
680.0,"Scranton, PA",2,Peak,5000,9999,0,250,0,$4.905
680.0,"Scranton, PA",2,Peak,5000,9999,251,500,0,$5.166
680.0,"Scranton, PA",2,Peak,5000,9999,501,1000,0,$5.687
680.0,"Scranton, PA",2,Peak,5000,9999,1001,1500,0,$6.209
680.0,"Scranton, PA",2,Peak,5000,9999,1501,2000,0,$6.730
680.0,"Scranton, PA",2,Peak,5000,9999,2001,2500,0,$7.252
680.0,"Scranton, PA",2,Peak,5000,9999,2501,3000,0,$7.773
680.0,"Scranton, PA",2,Peak,5000,9999,3001,3500,0,$8.294
680.0,"Scranton, PA",2,Peak,5000,9999,3501,4000,0,$8.816
680.0,"Scranton, PA",2,Peak,5000,9999,4001,999999,0,$30.610
680.0,"Scranton, PA",2,Peak,10000,999999,0,250,0,$11.874
680.0,"Scranton, PA",2,Peak,10000,999999,251,500,0,$12.134
680.0,"Scranton, PA",2,Peak,10000,999999,501,1000,0,$12.656
680.0,"Scranton, PA",2,Peak,10000,999999,1001,1500,0,$13.177
680.0,"Scranton, PA",2,Peak,10000,999999,1501,2000,0,$13.698
680.0,"Scranton, PA",2,Peak,10000,999999,2001,2500,0,$14.220
680.0,"Scranton, PA",2,Peak,10000,999999,2501,3000,0,$14.741
680.0,"Scranton, PA",2,Peak,10000,999999,3001,3500,0,$15.263
680.0,"Scranton, PA",2,Peak,10000,999999,3501,4000,0,$15.784
680.0,"Scranton, PA",2,Peak,10000,999999,4001,999999,0,$37.578
684.0,"Providence, RI",3,NonPeak,500,4999,0,250,0,$2.477
684.0,"Providence, RI",3,NonPeak,500,4999,251,500,0,$2.727
684.0,"Providence, RI",3,NonPeak,500,4999,501,1000,0,$3.228
684.0,"Providence, RI",3,NonPeak,500,4999,1001,1500,0,$3.728
684.0,"Providence, RI",3,NonPeak,500,4999,1501,2000,0,$4.228
684.0,"Providence, RI",3,NonPeak,500,4999,2001,2500,0,$4.728
684.0,"Providence, RI",3,NonPeak,500,4999,2501,3000,0,$5.228
684.0,"Providence, RI",3,NonPeak,500,4999,3001,3500,0,$5.728
684.0,"Providence, RI",3,NonPeak,500,4999,3501,4000,0,$6.228
684.0,"Providence, RI",3,NonPeak,500,4999,4001,999999,0,$27.132
684.0,"Providence, RI",3,NonPeak,5000,9999,0,250,0,$4.705
684.0,"Providence, RI",3,NonPeak,5000,9999,251,500,0,$4.955
684.0,"Providence, RI",3,NonPeak,5000,9999,501,1000,0,$5.455
684.0,"Providence, RI",3,NonPeak,5000,9999,1001,1500,0,$5.955
684.0,"Providence, RI",3,NonPeak,5000,9999,1501,2000,0,$6.455
684.0,"Providence, RI",3,NonPeak,5000,9999,2001,2500,0,$6.956
684.0,"Providence, RI",3,NonPeak,5000,9999,2501,3000,0,$7.456
684.0,"Providence, RI",3,NonPeak,5000,9999,3001,3500,0,$7.956
684.0,"Providence, RI",3,NonPeak,5000,9999,3501,4000,0,$8.456
684.0,"Providence, RI",3,NonPeak,5000,9999,4001,999999,0,$29.360
684.0,"Providence, RI",3,NonPeak,10000,999999,0,250,0,$11.389
684.0,"Providence, RI",3,NonPeak,10000,999999,251,500,0,$11.639
684.0,"Providence, RI",3,NonPeak,10000,999999,501,1000,0,$12.139
684.0,"Providence, RI",3,NonPeak,10000,999999,1001,1500,0,$12.639
684.0,"Providence, RI",3,NonPeak,10000,999999,1501,2000,0,$13.139
684.0,"Providence, RI",3,NonPeak,10000,999999,2001,2500,0,$13.639
684.0,"Providence, RI",3,NonPeak,10000,999999,2501,3000,0,$14.139
684.0,"Providence, RI",3,NonPeak,10000,999999,3001,3500,0,$14.640
684.0,"Providence, RI",3,NonPeak,10000,999999,3501,4000,0,$15.140
684.0,"Providence, RI",3,NonPeak,10000,999999,4001,999999,0,$36.044
684.0,"Providence, RI",3,Peak,500,4999,0,250,0,$2.583
684.0,"Providence, RI",3,Peak,500,4999,251,500,0,$2.843
684.0,"Providence, RI",3,Peak,500,4999,501,1000,0,$3.365
684.0,"Providence, RI",3,Peak,500,4999,1001,1500,0,$3.886
684.0,"Providence, RI",3,Peak,500,4999,1501,2000,0,$4.408
684.0,"Providence, RI",3,Peak,500,4999,2001,2500,0,$4.929
684.0,"Providence, RI",3,Peak,500,4999,2501,3000,0,$5.450
684.0,"Providence, RI",3,Peak,500,4999,3001,3500,0,$5.972
684.0,"Providence, RI",3,Peak,500,4999,3501,4000,0,$6.493
684.0,"Providence, RI",3,Peak,500,4999,4001,999999,0,$28.287
684.0,"Providence, RI",3,Peak,5000,9999,0,250,0,$4.905
684.0,"Providence, RI",3,Peak,5000,9999,251,500,0,$5.166
684.0,"Providence, RI",3,Peak,5000,9999,501,1000,0,$5.687
684.0,"Providence, RI",3,Peak,5000,9999,1001,1500,0,$6.209
684.0,"Providence, RI",3,Peak,5000,9999,1501,2000,0,$6.730
684.0,"Providence, RI",3,Peak,5000,9999,2001,2500,0,$7.252
684.0,"Providence, RI",3,Peak,5000,9999,2501,3000,0,$7.773
684.0,"Providence, RI",3,Peak,5000,9999,3001,3500,0,$8.294
684.0,"Providence, RI",3,Peak,5000,9999,3501,4000,0,$8.816
684.0,"Providence, RI",3,Peak,5000,9999,4001,999999,0,$30.610
684.0,"Providence, RI",3,Peak,10000,999999,0,250,0,$11.874
684.0,"Providence, RI",3,Peak,10000,999999,251,500,0,$12.134
684.0,"Providence, RI",3,Peak,10000,999999,501,1000,0,$12.656
684.0,"Providence, RI",3,Peak,10000,999999,1001,1500,0,$13.177
684.0,"Providence, RI",3,Peak,10000,999999,1501,2000,0,$13.698
684.0,"Providence, RI",3,Peak,10000,999999,2001,2500,0,$14.220
684.0,"Providence, RI",3,Peak,10000,999999,2501,3000,0,$14.741
684.0,"Providence, RI",3,Peak,10000,999999,3001,3500,0,$15.263
684.0,"Providence, RI",3,Peak,10000,999999,3501,4000,0,$15.784
684.0,"Providence, RI",3,Peak,10000,999999,4001,999999,0,$37.578
688.0,"Anderson, SC",2,NonPeak,500,4999,0,250,0,$2.161
688.0,"Anderson, SC",2,NonPeak,500,4999,251,500,0,$2.379
688.0,"Anderson, SC",2,NonPeak,500,4999,501,1000,0,$2.815
688.0,"Anderson, SC",2,NonPeak,500,4999,1001,1500,0,$3.252
688.0,"Anderson, SC",2,NonPeak,500,4999,1501,2000,0,$3.688
688.0,"Anderson, SC",2,NonPeak,500,4999,2001,2500,0,$4.124
688.0,"Anderson, SC",2,NonPeak,500,4999,2501,3000,0,$4.560
688.0,"Anderson, SC",2,NonPeak,500,4999,3001,3500,0,$4.997
688.0,"Anderson, SC",2,NonPeak,500,4999,3501,4000,0,$5.433
688.0,"Anderson, SC",2,NonPeak,500,4999,4001,999999,0,$23.669
688.0,"Anderson, SC",2,NonPeak,5000,9999,0,250,0,$4.105
688.0,"Anderson, SC",2,NonPeak,5000,9999,251,500,0,$4.323
688.0,"Anderson, SC",2,NonPeak,5000,9999,501,1000,0,$4.759
688.0,"Anderson, SC",2,NonPeak,5000,9999,1001,1500,0,$5.195
688.0,"Anderson, SC",2,NonPeak,5000,9999,1501,2000,0,$5.631
688.0,"Anderson, SC",2,NonPeak,5000,9999,2001,2500,0,$6.068
688.0,"Anderson, SC",2,NonPeak,5000,9999,2501,3000,0,$6.504
688.0,"Anderson, SC",2,NonPeak,5000,9999,3001,3500,0,$6.940
688.0,"Anderson, SC",2,NonPeak,5000,9999,3501,4000,0,$7.376
688.0,"Anderson, SC",2,NonPeak,5000,9999,4001,999999,0,$25.612
688.0,"Anderson, SC",2,NonPeak,10000,999999,0,250,0,$9.935
688.0,"Anderson, SC",2,NonPeak,10000,999999,251,500,0,$10.153
688.0,"Anderson, SC",2,NonPeak,10000,999999,501,1000,0,$10.589
688.0,"Anderson, SC",2,NonPeak,10000,999999,1001,1500,0,$11.026
688.0,"Anderson, SC",2,NonPeak,10000,999999,1501,2000,0,$11.462
688.0,"Anderson, SC",2,NonPeak,10000,999999,2001,2500,0,$11.898
688.0,"Anderson, SC",2,NonPeak,10000,999999,2501,3000,0,$12.334
688.0,"Anderson, SC",2,NonPeak,10000,999999,3001,3500,0,$12.771
688.0,"Anderson, SC",2,NonPeak,10000,999999,3501,4000,0,$13.207
688.0,"Anderson, SC",2,NonPeak,10000,999999,4001,999999,0,$31.443
688.0,"Anderson, SC",2,Peak,500,4999,0,250,0,$2.293
688.0,"Anderson, SC",2,Peak,500,4999,251,500,0,$2.524
688.0,"Anderson, SC",2,Peak,500,4999,501,1000,0,$2.987
688.0,"Anderson, SC",2,Peak,500,4999,1001,1500,0,$3.450
688.0,"Anderson, SC",2,Peak,500,4999,1501,2000,0,$3.913
688.0,"Anderson, SC",2,Peak,500,4999,2001,2500,0,$4.376
688.0,"Anderson, SC",2,Peak,500,4999,2501,3000,0,$4.839
688.0,"Anderson, SC",2,Peak,500,4999,3001,3500,0,$5.301
688.0,"Anderson, SC",2,Peak,500,4999,3501,4000,0,$5.764
688.0,"Anderson, SC",2,Peak,500,4999,4001,999999,0,$25.112
688.0,"Anderson, SC",2,Peak,5000,9999,0,250,0,$4.355
688.0,"Anderson, SC",2,Peak,5000,9999,251,500,0,$4.586
688.0,"Anderson, SC",2,Peak,5000,9999,501,1000,0,$5.049
688.0,"Anderson, SC",2,Peak,5000,9999,1001,1500,0,$5.512
688.0,"Anderson, SC",2,Peak,5000,9999,1501,2000,0,$5.975
688.0,"Anderson, SC",2,Peak,5000,9999,2001,2500,0,$6.438
688.0,"Anderson, SC",2,Peak,5000,9999,2501,3000,0,$6.900
688.0,"Anderson, SC",2,Peak,5000,9999,3001,3500,0,$7.363
688.0,"Anderson, SC",2,Peak,5000,9999,3501,4000,0,$7.826
688.0,"Anderson, SC",2,Peak,5000,9999,4001,999999,0,$27.174
688.0,"Anderson, SC",2,Peak,10000,999999,0,250,0,$10.541
688.0,"Anderson, SC",2,Peak,10000,999999,251,500,0,$10.772
688.0,"Anderson, SC",2,Peak,10000,999999,501,1000,0,$11.235
688.0,"Anderson, SC",2,Peak,10000,999999,1001,1500,0,$11.698
688.0,"Anderson, SC",2,Peak,10000,999999,1501,2000,0,$12.161
688.0,"Anderson, SC",2,Peak,10000,999999,2001,2500,0,$12.624
688.0,"Anderson, SC",2,Peak,10000,999999,2501,3000,0,$13.087
688.0,"Anderson, SC",2,Peak,10000,999999,3001,3500,0,$13.549
688.0,"Anderson, SC",2,Peak,10000,999999,3501,4000,0,$14.012
688.0,"Anderson, SC",2,Peak,10000,999999,4001,999999,0,$33.360
692.0,"Charleston, SC",2,NonPeak,500,4999,0,250,0,$2.477
692.0,"Charleston, SC",2,NonPeak,500,4999,251,500,0,$2.727
692.0,"Charleston, SC",2,NonPeak,500,4999,501,1000,0,$3.228
692.0,"Charleston, SC",2,NonPeak,500,4999,1001,1500,0,$3.728
692.0,"Charleston, SC",2,NonPeak,500,4999,1501,2000,0,$4.228
692.0,"Charleston, SC",2,NonPeak,500,4999,2001,2500,0,$4.728
692.0,"Charleston, SC",2,NonPeak,500,4999,2501,3000,0,$5.228
692.0,"Charleston, SC",2,NonPeak,500,4999,3001,3500,0,$5.728
692.0,"Charleston, SC",2,NonPeak,500,4999,3501,4000,0,$6.228
692.0,"Charleston, SC",2,NonPeak,500,4999,4001,999999,0,$27.132
692.0,"Charleston, SC",2,NonPeak,5000,9999,0,250,0,$4.705
692.0,"Charleston, SC",2,NonPeak,5000,9999,251,500,0,$4.955
692.0,"Charleston, SC",2,NonPeak,5000,9999,501,1000,0,$5.455
692.0,"Charleston, SC",2,NonPeak,5000,9999,1001,1500,0,$5.955
692.0,"Charleston, SC",2,NonPeak,5000,9999,1501,2000,0,$6.455
692.0,"Charleston, SC",2,NonPeak,5000,9999,2001,2500,0,$6.956
692.0,"Charleston, SC",2,NonPeak,5000,9999,2501,3000,0,$7.456
692.0,"Charleston, SC",2,NonPeak,5000,9999,3001,3500,0,$7.956
692.0,"Charleston, SC",2,NonPeak,5000,9999,3501,4000,0,$8.456
692.0,"Charleston, SC",2,NonPeak,5000,9999,4001,999999,0,$29.360
692.0,"Charleston, SC",2,NonPeak,10000,999999,0,250,0,$11.389
692.0,"Charleston, SC",2,NonPeak,10000,999999,251,500,0,$11.639
692.0,"Charleston, SC",2,NonPeak,10000,999999,501,1000,0,$12.139
692.0,"Charleston, SC",2,NonPeak,10000,999999,1001,1500,0,$12.639
692.0,"Charleston, SC",2,NonPeak,10000,999999,1501,2000,0,$13.139
692.0,"Charleston, SC",2,NonPeak,10000,999999,2001,2500,0,$13.639
692.0,"Charleston, SC",2,NonPeak,10000,999999,2501,3000,0,$14.139
692.0,"Charleston, SC",2,NonPeak,10000,999999,3001,3500,0,$14.640
692.0,"Charleston, SC",2,NonPeak,10000,999999,3501,4000,0,$15.140
692.0,"Charleston, SC",2,NonPeak,10000,999999,4001,999999,0,$36.044
692.0,"Charleston, SC",2,Peak,500,4999,0,250,0,$2.583
692.0,"Charleston, SC",2,Peak,500,4999,251,500,0,$2.843
692.0,"Charleston, SC",2,Peak,500,4999,501,1000,0,$3.365
692.0,"Charleston, SC",2,Peak,500,4999,1001,1500,0,$3.886
692.0,"Charleston, SC",2,Peak,500,4999,1501,2000,0,$4.408
692.0,"Charleston, SC",2,Peak,500,4999,2001,2500,0,$4.929
692.0,"Charleston, SC",2,Peak,500,4999,2501,3000,0,$5.450
692.0,"Charleston, SC",2,Peak,500,4999,3001,3500,0,$5.972
692.0,"Charleston, SC",2,Peak,500,4999,3501,4000,0,$6.493
692.0,"Charleston, SC",2,Peak,500,4999,4001,999999,0,$28.287
692.0,"Charleston, SC",2,Peak,5000,9999,0,250,0,$4.905
692.0,"Charleston, SC",2,Peak,5000,9999,251,500,0,$5.166
692.0,"Charleston, SC",2,Peak,5000,9999,501,1000,0,$5.687
692.0,"Charleston, SC",2,Peak,5000,9999,1001,1500,0,$6.209
692.0,"Charleston, SC",2,Peak,5000,9999,1501,2000,0,$6.730
692.0,"Charleston, SC",2,Peak,5000,9999,2001,2500,0,$7.252
692.0,"Charleston, SC",2,Peak,5000,9999,2501,3000,0,$7.773
692.0,"Charleston, SC",2,Peak,5000,9999,3001,3500,0,$8.294
692.0,"Charleston, SC",2,Peak,5000,9999,3501,4000,0,$8.816
692.0,"Charleston, SC",2,Peak,5000,9999,4001,999999,0,$30.610
692.0,"Charleston, SC",2,Peak,10000,999999,0,250,0,$11.874
692.0,"Charleston, SC",2,Peak,10000,999999,251,500,0,$12.134
692.0,"Charleston, SC",2,Peak,10000,999999,501,1000,0,$12.656
692.0,"Charleston, SC",2,Peak,10000,999999,1001,1500,0,$13.177
692.0,"Charleston, SC",2,Peak,10000,999999,1501,2000,0,$13.698
692.0,"Charleston, SC",2,Peak,10000,999999,2001,2500,0,$14.220
692.0,"Charleston, SC",2,Peak,10000,999999,2501,3000,0,$14.741
692.0,"Charleston, SC",2,Peak,10000,999999,3001,3500,0,$15.263
692.0,"Charleston, SC",2,Peak,10000,999999,3501,4000,0,$15.784
692.0,"Charleston, SC",2,Peak,10000,999999,4001,999999,0,$37.578
696.0,"Columbia, SC",2,NonPeak,500,4999,0,250,0,$2.477
696.0,"Columbia, SC",2,NonPeak,500,4999,251,500,0,$2.727
696.0,"Columbia, SC",2,NonPeak,500,4999,501,1000,0,$3.228
696.0,"Columbia, SC",2,NonPeak,500,4999,1001,1500,0,$3.728
696.0,"Columbia, SC",2,NonPeak,500,4999,1501,2000,0,$4.228
696.0,"Columbia, SC",2,NonPeak,500,4999,2001,2500,0,$4.728
696.0,"Columbia, SC",2,NonPeak,500,4999,2501,3000,0,$5.228
696.0,"Columbia, SC",2,NonPeak,500,4999,3001,3500,0,$5.728
696.0,"Columbia, SC",2,NonPeak,500,4999,3501,4000,0,$6.228
696.0,"Columbia, SC",2,NonPeak,500,4999,4001,999999,0,$27.132
696.0,"Columbia, SC",2,NonPeak,5000,9999,0,250,0,$4.705
696.0,"Columbia, SC",2,NonPeak,5000,9999,251,500,0,$4.955
696.0,"Columbia, SC",2,NonPeak,5000,9999,501,1000,0,$5.455
696.0,"Columbia, SC",2,NonPeak,5000,9999,1001,1500,0,$5.955
696.0,"Columbia, SC",2,NonPeak,5000,9999,1501,2000,0,$6.455
696.0,"Columbia, SC",2,NonPeak,5000,9999,2001,2500,0,$6.956
696.0,"Columbia, SC",2,NonPeak,5000,9999,2501,3000,0,$7.456
696.0,"Columbia, SC",2,NonPeak,5000,9999,3001,3500,0,$7.956
696.0,"Columbia, SC",2,NonPeak,5000,9999,3501,4000,0,$8.456
696.0,"Columbia, SC",2,NonPeak,5000,9999,4001,999999,0,$29.360
696.0,"Columbia, SC",2,NonPeak,10000,999999,0,250,0,$11.389
696.0,"Columbia, SC",2,NonPeak,10000,999999,251,500,0,$11.639
696.0,"Columbia, SC",2,NonPeak,10000,999999,501,1000,0,$12.139
696.0,"Columbia, SC",2,NonPeak,10000,999999,1001,1500,0,$12.639
696.0,"Columbia, SC",2,NonPeak,10000,999999,1501,2000,0,$13.139
696.0,"Columbia, SC",2,NonPeak,10000,999999,2001,2500,0,$13.639
696.0,"Columbia, SC",2,NonPeak,10000,999999,2501,3000,0,$14.139
696.0,"Columbia, SC",2,NonPeak,10000,999999,3001,3500,0,$14.640
696.0,"Columbia, SC",2,NonPeak,10000,999999,3501,4000,0,$15.140
696.0,"Columbia, SC",2,NonPeak,10000,999999,4001,999999,0,$36.044
696.0,"Columbia, SC",2,Peak,500,4999,0,250,0,$2.583
696.0,"Columbia, SC",2,Peak,500,4999,251,500,0,$2.843
696.0,"Columbia, SC",2,Peak,500,4999,501,1000,0,$3.365
696.0,"Columbia, SC",2,Peak,500,4999,1001,1500,0,$3.886
696.0,"Columbia, SC",2,Peak,500,4999,1501,2000,0,$4.408
696.0,"Columbia, SC",2,Peak,500,4999,2001,2500,0,$4.929
696.0,"Columbia, SC",2,Peak,500,4999,2501,3000,0,$5.450
696.0,"Columbia, SC",2,Peak,500,4999,3001,3500,0,$5.972
696.0,"Columbia, SC",2,Peak,500,4999,3501,4000,0,$6.493
696.0,"Columbia, SC",2,Peak,500,4999,4001,999999,0,$28.287
696.0,"Columbia, SC",2,Peak,5000,9999,0,250,0,$4.905
696.0,"Columbia, SC",2,Peak,5000,9999,251,500,0,$5.166
696.0,"Columbia, SC",2,Peak,5000,9999,501,1000,0,$5.687
696.0,"Columbia, SC",2,Peak,5000,9999,1001,1500,0,$6.209
696.0,"Columbia, SC",2,Peak,5000,9999,1501,2000,0,$6.730
696.0,"Columbia, SC",2,Peak,5000,9999,2001,2500,0,$7.252
696.0,"Columbia, SC",2,Peak,5000,9999,2501,3000,0,$7.773
696.0,"Columbia, SC",2,Peak,5000,9999,3001,3500,0,$8.294
696.0,"Columbia, SC",2,Peak,5000,9999,3501,4000,0,$8.816
696.0,"Columbia, SC",2,Peak,5000,9999,4001,999999,0,$30.610
696.0,"Columbia, SC",2,Peak,10000,999999,0,250,0,$11.874
696.0,"Columbia, SC",2,Peak,10000,999999,251,500,0,$12.134
696.0,"Columbia, SC",2,Peak,10000,999999,501,1000,0,$12.656
696.0,"Columbia, SC",2,Peak,10000,999999,1001,1500,0,$13.177
696.0,"Columbia, SC",2,Peak,10000,999999,1501,2000,0,$13.698
696.0,"Columbia, SC",2,Peak,10000,999999,2001,2500,0,$14.220
696.0,"Columbia, SC",2,Peak,10000,999999,2501,3000,0,$14.741
696.0,"Columbia, SC",2,Peak,10000,999999,3001,3500,0,$15.263
696.0,"Columbia, SC",2,Peak,10000,999999,3501,4000,0,$15.784
696.0,"Columbia, SC",2,Peak,10000,999999,4001,999999,0,$37.578
700.0,"Aberdeen, SD",3,NonPeak,500,4999,0,250,0,$2.477
700.0,"Aberdeen, SD",3,NonPeak,500,4999,251,500,0,$2.727
700.0,"Aberdeen, SD",3,NonPeak,500,4999,501,1000,0,$3.228
700.0,"Aberdeen, SD",3,NonPeak,500,4999,1001,1500,0,$3.728
700.0,"Aberdeen, SD",3,NonPeak,500,4999,1501,2000,0,$4.228
700.0,"Aberdeen, SD",3,NonPeak,500,4999,2001,2500,0,$4.728
700.0,"Aberdeen, SD",3,NonPeak,500,4999,2501,3000,0,$5.228
700.0,"Aberdeen, SD",3,NonPeak,500,4999,3001,3500,0,$5.728
700.0,"Aberdeen, SD",3,NonPeak,500,4999,3501,4000,0,$6.228
700.0,"Aberdeen, SD",3,NonPeak,500,4999,4001,999999,0,$27.132
700.0,"Aberdeen, SD",3,NonPeak,5000,9999,0,250,0,$4.705
700.0,"Aberdeen, SD",3,NonPeak,5000,9999,251,500,0,$4.955
700.0,"Aberdeen, SD",3,NonPeak,5000,9999,501,1000,0,$5.455
