origin_id,origin_area,destination_id,destination_area,move_type,season,hhg_price,ub_price
US58,Kansas,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$18.33,$44.58
US58,Kansas,NSRA8,Africa - North,CONUS to NSRA,Peak,$21.63,$52.60
US58,Kansas,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$24.38,$43.94
US58,Kansas,NSRA9,Africa - South,CONUS to NSRA,Peak,$28.77,$51.85
US58,Kansas,NSRA10,Middle East,CONUS to NSRA,NonPeak,$16.00,$33.70
US58,Kansas,NSRA10,Middle East,CONUS to NSRA,Peak,$18.88,$39.77
US58,Kansas,NSRA11,Asia,CONUS to NSRA,NonPeak,$27.63,$31.29
US58,Kansas,NSRA11,Asia,CONUS to NSRA,Peak,$32.60,$36.92
US58,Kansas,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$29.28,$44.05
US58,Kansas,NSRA12,Asia - South,CONUS to NSRA,Peak,$34.55,$51.98
US58,Kansas,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$30.90,$33.75
US58,Kansas,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$36.46,$39.82
US58,Kansas,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$10.35,$31.40
US58,Kansas,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$12.21,$37.05
US58,Kansas,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$10.83,$44.17
US58,Kansas,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$12.78,$52.12
US60,Arkansas,NSRA1,Canada West,CONUS to NSRA,NonPeak,$11.35,$16.89
US60,Arkansas,NSRA1,Canada West,CONUS to NSRA,Peak,$13.39,$19.93
US60,Arkansas,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$11.82,$11.66
US60,Arkansas,NSRA2,Canada Central,CONUS to NSRA,Peak,$13.95,$13.76
US60,Arkansas,NSRA3,Canada East,CONUS to NSRA,NonPeak,$8.88,$10.16
US60,Arkansas,NSRA3,Canada East,CONUS to NSRA,Peak,$10.48,$11.99
US60,Arkansas,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$9.31,$16.98
US60,Arkansas,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$10.99,$20.04
US60,Arkansas,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$9.77,$11.75
US60,Arkansas,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$11.53,$13.86
US60,Arkansas,NSRA6,South America,CONUS to NSRA,NonPeak,$10.21,$10.25
US60,Arkansas,NSRA6,South America,CONUS to NSRA,Peak,$12.05,$12.09
US60,Arkansas,NSRA7,Europe,CONUS to NSRA,NonPeak,$10.65,$17.11
US60,Arkansas,NSRA7,Europe,CONUS to NSRA,Peak,$12.57,$20.19
US60,Arkansas,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$51.01,$11.86
US60,Arkansas,NSRA8,Africa - North,CONUS to NSRA,Peak,$60.19,$13.99
US60,Arkansas,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$51.21,$10.37
US60,Arkansas,NSRA9,Africa - South,CONUS to NSRA,Peak,$60.43,$12.24
US60,Arkansas,NSRA10,Middle East,CONUS to NSRA,NonPeak,$51.55,$17.17
US60,Arkansas,NSRA10,Middle East,CONUS to NSRA,Peak,$60.83,$20.26
US60,Arkansas,NSRA11,Asia,CONUS to NSRA,NonPeak,$51.72,$10.50
US60,Arkansas,NSRA11,Asia,CONUS to NSRA,Peak,$61.03,$12.39
US60,Arkansas,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$51.29,$17.59
US60,Arkansas,NSRA12,Asia - South,CONUS to NSRA,Peak,$60.52,$20.76
US60,Arkansas,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$47.93,$12.03
US60,Arkansas,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$56.56,$14.20
US60,Arkansas,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$47.42,$12.66
US60,Arkansas,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$55.96,$14.94
US60,Arkansas,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$48.21,$61.92
US60,Arkansas,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$56.89,$73.07
US62,Oklahoma,NSRA1,Canada West,CONUS to NSRA,NonPeak,$48.49,$47.93
US62,Oklahoma,NSRA1,Canada West,CONUS to NSRA,Peak,$57.22,$56.56
US62,Oklahoma,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$48.72,$44.58
US62,Oklahoma,NSRA2,Canada Central,CONUS to NSRA,Peak,$57.49,$52.60
US62,Oklahoma,NSRA3,Canada East,CONUS to NSRA,NonPeak,$71.44,$61.80
US62,Oklahoma,NSRA3,Canada East,CONUS to NSRA,Peak,$84.30,$72.92
US62,Oklahoma,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$71.61,$47.76
US62,Oklahoma,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$84.50,$56.36
US62,Oklahoma,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$71.89,$44.24
US62,Oklahoma,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$84.83,$52.20
US62,Oklahoma,NSRA6,South America,CONUS to NSRA,NonPeak,$72.68,$61.92
US62,Oklahoma,NSRA6,South America,CONUS to NSRA,Peak,$85.76,$73.07
US62,Oklahoma,NSRA7,Europe,CONUS to NSRA,NonPeak,$15.28,$47.93
US62,Oklahoma,NSRA7,Europe,CONUS to NSRA,Peak,$18.03,$56.56
US62,Oklahoma,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$16.05,$44.58
US62,Oklahoma,NSRA8,Africa - North,CONUS to NSRA,Peak,$18.94,$52.60
US62,Oklahoma,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$16.80,$61.80
US62,Oklahoma,NSRA9,Africa - South,CONUS to NSRA,Peak,$19.82,$72.92
US62,Oklahoma,NSRA10,Middle East,CONUS to NSRA,NonPeak,$17.57,$47.76
US62,Oklahoma,NSRA10,Middle East,CONUS to NSRA,Peak,$20.73,$56.36
US62,Oklahoma,NSRA11,Asia,CONUS to NSRA,NonPeak,$18.33,$44.24
US62,Oklahoma,NSRA11,Asia,CONUS to NSRA,Peak,$21.63,$52.20
US62,Oklahoma,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$24.38,$61.92
US62,Oklahoma,NSRA12,Asia - South,CONUS to NSRA,Peak,$28.77,$73.07
US62,Oklahoma,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$16.00,$47.93
US62,Oklahoma,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$18.88,$56.56
US62,Oklahoma,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$27.63,$44.58
US62,Oklahoma,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$32.60,$52.60
US62,Oklahoma,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$29.28,$43.94
US62,Oklahoma,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$34.55,$51.85
US64,Louisiana,NSRA1,Canada West,CONUS to NSRA,NonPeak,$30.90,$33.70
US64,Louisiana,NSRA1,Canada West,CONUS to NSRA,Peak,$36.46,$39.77
US64,Louisiana,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$10.35,$31.29
US64,Louisiana,NSRA2,Canada Central,CONUS to NSRA,Peak,$12.21,$36.92
US64,Louisiana,NSRA3,Canada East,CONUS to NSRA,NonPeak,$10.83,$44.05
US64,Louisiana,NSRA3,Canada East,CONUS to NSRA,Peak,$12.78,$51.98
US64,Louisiana,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$11.35,$33.75
US64,Louisiana,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$13.39,$39.82
US64,Louisiana,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$11.82,$31.40
US64,Louisiana,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$13.95,$37.05
US64,Louisiana,NSRA6,South America,CONUS to NSRA,NonPeak,$8.88,$44.17
US64,Louisiana,NSRA6,South America,CONUS to NSRA,Peak,$10.48,$52.12
US64,Louisiana,NSRA7,Europe,CONUS to NSRA,NonPeak,$9.31,$16.89
US64,Louisiana,NSRA7,Europe,CONUS to NSRA,Peak,$10.99,$19.93
US64,Louisiana,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$9.77,$11.66
US64,Louisiana,NSRA8,Africa - North,CONUS to NSRA,Peak,$11.53,$13.76
US64,Louisiana,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$10.21,$10.16
US64,Louisiana,NSRA9,Africa - South,CONUS to NSRA,Peak,$12.05,$11.99
US64,Louisiana,NSRA10,Middle East,CONUS to NSRA,NonPeak,$10.65,$16.98
US64,Louisiana,NSRA10,Middle East,CONUS to NSRA,Peak,$12.57,$20.04
US64,Louisiana,NSRA11,Asia,CONUS to NSRA,NonPeak,$51.01,$11.75
US64,Louisiana,NSRA11,Asia,CONUS to NSRA,Peak,$60.19,$13.86
US64,Louisiana,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$51.21,$10.25
US64,Louisiana,NSRA12,Asia - South,CONUS to NSRA,Peak,$60.43,$12.09
US64,Louisiana,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$51.55,$17.11
US64,Louisiana,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$60.83,$20.19
US64,Louisiana,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$51.72,$11.86
US64,Louisiana,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$61.03,$13.99
US64,Louisiana,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$51.29,$10.37
US64,Louisiana,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$60.52,$12.24
US66,Texas-North,NSRA1,Canada West,CONUS to NSRA,NonPeak,$47.93,$17.17
US66,Texas-North,NSRA1,Canada West,CONUS to NSRA,Peak,$56.56,$20.26
US66,Texas-North,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$47.42,$10.50
US66,Texas-North,NSRA2,Canada Central,CONUS to NSRA,Peak,$55.96,$12.39
US66,Texas-North,NSRA3,Canada East,CONUS to NSRA,NonPeak,$48.21,$17.59
US66,Texas-North,NSRA3,Canada East,CONUS to NSRA,Peak,$56.89,$20.76
US66,Texas-North,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$48.49,$12.03
US66,Texas-North,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$57.22,$14.20
US66,Texas-North,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$48.72,$12.66
US66,Texas-North,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$57.49,$14.94
US66,Texas-North,NSRA6,South America,CONUS to NSRA,NonPeak,$71.44,$61.92
US66,Texas-North,NSRA6,South America,CONUS to NSRA,Peak,$84.30,$73.07
US66,Texas-North,NSRA7,Europe,CONUS to NSRA,NonPeak,$71.61,$47.93
US66,Texas-North,NSRA7,Europe,CONUS to NSRA,Peak,$84.50,$56.56
US66,Texas-North,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$71.89,$44.58
US66,Texas-North,NSRA8,Africa - North,CONUS to NSRA,Peak,$84.83,$52.60
US66,Texas-North,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$72.68,$61.80
US66,Texas-North,NSRA9,Africa - South,CONUS to NSRA,Peak,$85.76,$72.92
US66,Texas-North,NSRA10,Middle East,CONUS to NSRA,NonPeak,$15.28,$47.76
US66,Texas-North,NSRA10,Middle East,CONUS to NSRA,Peak,$18.03,$56.36
US66,Texas-North,NSRA11,Asia,CONUS to NSRA,NonPeak,$16.05,$44.24
US66,Texas-North,NSRA11,Asia,CONUS to NSRA,Peak,$18.94,$52.20
US66,Texas-North,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$16.80,$61.92
US66,Texas-North,NSRA12,Asia - South,CONUS to NSRA,Peak,$19.82,$73.07
US66,Texas-North,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$17.57,$47.93
US66,Texas-North,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$20.73,$56.56
US66,Texas-North,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$18.33,$44.58
US66,Texas-North,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$21.63,$52.60
US66,Texas-North,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$24.38,$61.80
US66,Texas-North,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$28.77,$72.92
US68,Texas-South,NSRA1,Canada West,CONUS to NSRA,NonPeak,$16.00,$47.76
US68,Texas-South,NSRA1,Canada West,CONUS to NSRA,Peak,$18.88,$56.36
US68,Texas-South,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$27.63,$44.24
US68,Texas-South,NSRA2,Canada Central,CONUS to NSRA,Peak,$32.60,$52.20
US68,Texas-South,NSRA3,Canada East,CONUS to NSRA,NonPeak,$29.28,$61.92
US68,Texas-South,NSRA3,Canada East,CONUS to NSRA,Peak,$34.55,$73.07
US68,Texas-South,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$30.90,$47.93
US68,Texas-South,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$36.46,$56.56
US68,Texas-South,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$10.35,$44.58
US68,Texas-South,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$12.21,$52.60
US68,Texas-South,NSRA6,South America,CONUS to NSRA,NonPeak,$10.83,$43.94
US68,Texas-South,NSRA6,South America,CONUS to NSRA,Peak,$12.78,$51.85
US68,Texas-South,NSRA7,Europe,CONUS to NSRA,NonPeak,$11.35,$33.70
US68,Texas-South,NSRA7,Europe,CONUS to NSRA,Peak,$13.39,$39.77
US68,Texas-South,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$11.82,$31.29
US68,Texas-South,NSRA8,Africa - North,CONUS to NSRA,Peak,$13.95,$36.92
US68,Texas-South,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$8.88,$44.05
US68,Texas-South,NSRA9,Africa - South,CONUS to NSRA,Peak,$10.48,$51.98
US68,Texas-South,NSRA10,Middle East,CONUS to NSRA,NonPeak,$9.31,$33.75
US68,Texas-South,NSRA10,Middle East,CONUS to NSRA,Peak,$10.99,$39.82
US68,Texas-South,NSRA11,Asia,CONUS to NSRA,NonPeak,$9.77,$31.40
US68,Texas-South,NSRA11,Asia,CONUS to NSRA,Peak,$11.53,$37.05
US68,Texas-South,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$10.21,$44.17
US68,Texas-South,NSRA12,Asia - South,CONUS to NSRA,Peak,$12.05,$52.12
US68,Texas-South,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$10.65,$16.89
US68,Texas-South,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$12.57,$19.93
US68,Texas-South,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$51.01,$11.66
US68,Texas-South,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$60.19,$13.76
US68,Texas-South,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$51.21,$10.16
US68,Texas-South,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$60.43,$11.99
US70,Montana,NSRA1,Canada West,CONUS to NSRA,NonPeak,$51.55,$16.98
US70,Montana,NSRA1,Canada West,CONUS to NSRA,Peak,$60.83,$20.04
US70,Montana,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$51.72,$11.75
US70,Montana,NSRA2,Canada Central,CONUS to NSRA,Peak,$61.03,$13.86
US70,Montana,NSRA3,Canada East,CONUS to NSRA,NonPeak,$51.29,$10.25
US70,Montana,NSRA3,Canada East,CONUS to NSRA,Peak,$60.52,$12.09
US70,Montana,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$47.93,$17.11
US70,Montana,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$56.56,$20.19
US70,Montana,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$47.42,$11.86
US70,Montana,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$55.96,$13.99
US70,Montana,NSRA6,South America,CONUS to NSRA,NonPeak,$48.21,$10.37
US70,Montana,NSRA6,South America,CONUS to NSRA,Peak,$56.89,$12.24
US70,Montana,NSRA7,Europe,CONUS to NSRA,NonPeak,$48.49,$17.17
US70,Montana,NSRA7,Europe,CONUS to NSRA,Peak,$57.22,$20.26
US70,Montana,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$48.72,$10.50
US70,Montana,NSRA8,Africa - North,CONUS to NSRA,Peak,$57.49,$12.39
US70,Montana,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$71.44,$17.59
US70,Montana,NSRA9,Africa - South,CONUS to NSRA,Peak,$84.30,$20.76
US70,Montana,NSRA10,Middle East,CONUS to NSRA,NonPeak,$71.61,$12.03
US70,Montana,NSRA10,Middle East,CONUS to NSRA,Peak,$84.50,$14.20
US70,Montana,NSRA11,Asia,CONUS to NSRA,NonPeak,$71.89,$12.66
US70,Montana,NSRA11,Asia,CONUS to NSRA,Peak,$84.83,$14.94
US70,Montana,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$72.68,$61.92
US70,Montana,NSRA12,Asia - South,CONUS to NSRA,Peak,$85.76,$73.07
US70,Montana,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$15.28,$47.93
US70,Montana,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$18.03,$56.56
US70,Montana,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$16.05,$44.58
US70,Montana,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$18.94,$52.60
US70,Montana,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$16.80,$61.80
US70,Montana,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$19.82,$72.92
US72,Wyoming,NSRA1,Canada West,CONUS to NSRA,NonPeak,$17.57,$47.76
US72,Wyoming,NSRA1,Canada West,CONUS to NSRA,Peak,$20.73,$56.36
US72,Wyoming,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$18.33,$44.24
US72,Wyoming,NSRA2,Canada Central,CONUS to NSRA,Peak,$21.63,$52.20
US72,Wyoming,NSRA3,Canada East,CONUS to NSRA,NonPeak,$24.38,$61.92
US72,Wyoming,NSRA3,Canada East,CONUS to NSRA,Peak,$28.77,$73.07
US72,Wyoming,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$16.00,$47.93
US72,Wyoming,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$18.88,$56.56
US72,Wyoming,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$27.63,$44.58
US72,Wyoming,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$32.60,$52.60
US72,Wyoming,NSRA6,South America,CONUS to NSRA,NonPeak,$29.28,$61.80
US72,Wyoming,NSRA6,South America,CONUS to NSRA,Peak,$34.55,$72.92
US72,Wyoming,NSRA7,Europe,CONUS to NSRA,NonPeak,$30.90,$47.76
US72,Wyoming,NSRA7,Europe,CONUS to NSRA,Peak,$36.46,$56.36
US72,Wyoming,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$10.35,$44.24
US72,Wyoming,NSRA8,Africa - North,CONUS to NSRA,Peak,$12.21,$52.20
US72,Wyoming,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$10.83,$61.92
US72,Wyoming,NSRA9,Africa - South,CONUS to NSRA,Peak,$12.78,$73.07
US72,Wyoming,NSRA10,Middle East,CONUS to NSRA,NonPeak,$11.35,$47.93
US72,Wyoming,NSRA10,Middle East,CONUS to NSRA,Peak,$13.39,$56.56
US72,Wyoming,NSRA11,Asia,CONUS to NSRA,NonPeak,$11.82,$44.58
US72,Wyoming,NSRA11,Asia,CONUS to NSRA,Peak,$13.95,$52.60
US72,Wyoming,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$8.88,$43.94
US72,Wyoming,NSRA12,Asia - South,CONUS to NSRA,Peak,$10.48,$51.85
US72,Wyoming,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$9.31,$33.70
US72,Wyoming,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$10.99,$39.77
US72,Wyoming,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$9.77,$31.29
US72,Wyoming,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$11.53,$36.92
US72,Wyoming,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$10.21,$44.05
US72,Wyoming,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$12.05,$51.98
US74,Colorado,NSRA1,Canada West,CONUS to NSRA,NonPeak,$10.65,$33.75
US74,Colorado,NSRA1,Canada West,CONUS to NSRA,Peak,$12.57,$39.82
US74,Colorado,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$51.01,$31.40
US74,Colorado,NSRA2,Canada Central,CONUS to NSRA,Peak,$60.19,$37.05
US74,Colorado,NSRA3,Canada East,CONUS to NSRA,NonPeak,$51.21,$44.17
US74,Colorado,NSRA3,Canada East,CONUS to NSRA,Peak,$60.43,$52.12
US74,Colorado,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$51.55,$16.89
US74,Colorado,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$60.83,$19.93
US74,Colorado,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$51.72,$11.66
US74,Colorado,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$61.03,$13.76
US74,Colorado,NSRA6,South America,CONUS to NSRA,NonPeak,$51.29,$10.16
US74,Colorado,NSRA6,South America,CONUS to NSRA,Peak,$60.52,$11.99
US74,Colorado,NSRA7,Europe,CONUS to NSRA,NonPeak,$47.93,$16.98
US74,Colorado,NSRA7,Europe,CONUS to NSRA,Peak,$56.56,$20.04
US74,Colorado,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$47.42,$11.75
US74,Colorado,NSRA8,Africa - North,CONUS to NSRA,Peak,$55.96,$13.86
US74,Colorado,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$48.21,$10.25
US74,Colorado,NSRA9,Africa - South,CONUS to NSRA,Peak,$56.89,$12.09
US74,Colorado,NSRA10,Middle East,CONUS to NSRA,NonPeak,$48.49,$17.11
US74,Colorado,NSRA10,Middle East,CONUS to NSRA,Peak,$57.22,$20.19
US74,Colorado,NSRA11,Asia,CONUS to NSRA,NonPeak,$48.72,$11.86
US74,Colorado,NSRA11,Asia,CONUS to NSRA,Peak,$57.49,$13.99
US74,Colorado,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$71.44,$10.37
US74,Colorado,NSRA12,Asia - South,CONUS to NSRA,Peak,$84.30,$12.24
US74,Colorado,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$71.61,$17.17
US74,Colorado,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$84.50,$20.26
US74,Colorado,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$71.89,$10.50
US74,Colorado,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$84.83,$12.39
US74,Colorado,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$72.68,$17.59
US74,Colorado,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$85.76,$20.76
US76,Utah,NSRA1,Canada West,CONUS to NSRA,NonPeak,$15.28,$12.03
US76,Utah,NSRA1,Canada West,CONUS to NSRA,Peak,$18.03,$14.20
US76,Utah,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$16.05,$12.66
US76,Utah,NSRA2,Canada Central,CONUS to NSRA,Peak,$18.94,$14.94
US76,Utah,NSRA3,Canada East,CONUS to NSRA,NonPeak,$16.80,$61.92
US76,Utah,NSRA3,Canada East,CONUS to NSRA,Peak,$19.82,$73.07
US76,Utah,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$17.57,$47.93
US76,Utah,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$20.73,$56.56
US76,Utah,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$18.33,$44.58
US76,Utah,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$21.63,$52.60
US76,Utah,NSRA6,South America,CONUS to NSRA,NonPeak,$24.38,$61.80
US76,Utah,NSRA6,South America,CONUS to NSRA,Peak,$28.77,$72.92
US76,Utah,NSRA7,Europe,CONUS to NSRA,NonPeak,$16.00,$47.76
US76,Utah,NSRA7,Europe,CONUS to NSRA,Peak,$18.88,$56.36
US76,Utah,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$27.63,$44.24
US76,Utah,NSRA8,Africa - North,CONUS to NSRA,Peak,$32.60,$52.20
US76,Utah,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$29.28,$61.92
US76,Utah,NSRA9,Africa - South,CONUS to NSRA,Peak,$34.55,$73.07
US76,Utah,NSRA10,Middle East,CONUS to NSRA,NonPeak,$30.90,$47.93
US76,Utah,NSRA10,Middle East,CONUS to NSRA,Peak,$36.46,$56.56
US76,Utah,NSRA11,Asia,CONUS to NSRA,NonPeak,$10.35,$44.58
US76,Utah,NSRA11,Asia,CONUS to NSRA,Peak,$12.21,$52.60
US76,Utah,NSRA12,Asia - South,CONUS to NSRA,NonPeak,$10.83,$61.80
US76,Utah,NSRA12,Asia - South,CONUS to NSRA,Peak,$12.78,$72.92
US76,Utah,NSRA13,Pacific Islands,CONUS to NSRA,NonPeak,$11.35,$47.76
US76,Utah,NSRA13,Pacific Islands,CONUS to NSRA,Peak,$13.39,$56.36
US76,Utah,NSRA14,Australia & New Zealand,CONUS to NSRA,NonPeak,$11.82,$44.24
US76,Utah,NSRA14,Australia & New Zealand,CONUS to NSRA,Peak,$13.95,$52.20
US76,Utah,NSRA15,Alaska - All other areas,CONUS to NSRA,NonPeak,$8.88,$61.92
US76,Utah,NSRA15,Alaska - All other areas,CONUS to NSRA,Peak,$10.48,$73.07
US77,New Mexico,NSRA1,Canada West,CONUS to NSRA,NonPeak,$9.31,$47.93
US77,New Mexico,NSRA1,Canada West,CONUS to NSRA,Peak,$10.99,$56.56
US77,New Mexico,NSRA2,Canada Central,CONUS to NSRA,NonPeak,$9.77,$44.58
US77,New Mexico,NSRA2,Canada Central,CONUS to NSRA,Peak,$11.53,$52.60
US77,New Mexico,NSRA3,Canada East,CONUS to NSRA,NonPeak,$10.21,$43.94
US77,New Mexico,NSRA3,Canada East,CONUS to NSRA,Peak,$12.05,$51.85
US77,New Mexico,NSRA4,Mexico & Central America,CONUS to NSRA,NonPeak,$10.65,$33.70
US77,New Mexico,NSRA4,Mexico & Central America,CONUS to NSRA,Peak,$12.57,$39.77
US77,New Mexico,NSRA5,Caribbean Islands,CONUS to NSRA,NonPeak,$51.01,$31.29
US77,New Mexico,NSRA5,Caribbean Islands,CONUS to NSRA,Peak,$60.19,$36.92
US77,New Mexico,NSRA6,South America,CONUS to NSRA,NonPeak,$51.21,$44.05
US77,New Mexico,NSRA6,South America,CONUS to NSRA,Peak,$60.43,$51.98
US77,New Mexico,NSRA7,Europe,CONUS to NSRA,NonPeak,$51.55,$33.75
US77,New Mexico,NSRA7,Europe,CONUS to NSRA,Peak,$60.83,$39.82
US77,New Mexico,NSRA8,Africa - North,CONUS to NSRA,NonPeak,$51.72,$31.40
US77,New Mexico,NSRA8,Africa - North,CONUS to NSRA,Peak,$61.03,$37.05
US77,New Mexico,NSRA9,Africa - South,CONUS to NSRA,NonPeak,$51.29,$44.17
