Service Area Number,Origin Serivce Area,Service Schedule,Season,Weight Band ID,Lower Lbs,Upper Lbs,Lower Cwt,Upper Cwt,Mileage Range ID,Lower Miles,Upper Miles,Escalation Number,Rate
852,"Charleston, WV",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,11.898
852,"Charleston, WV",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,12.334
852,"Charleston, WV",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,12.771
852,"Charleston, WV",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,13.207
852,"Charleston, WV",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,31.443
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.293
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.524
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,2.987
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.45
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,3.913
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.376
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,4.839
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.301
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,5.764
852,"Charleston, WV",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,25.112
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.355
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,4.586
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.049
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.512
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,5.975
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.438
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,6.9
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.363
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,7.826
852,"Charleston, WV",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,27.174
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,10.541
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,10.772
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,11.235
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,11.698
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,12.161
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,12.624
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,13.087
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,13.549
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,14.012
852,"Charleston, WV",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,33.36
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
856,"Clarksburg, WV",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
856,"Clarksburg, WV",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
856,"Clarksburg, WV",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
856,"Clarksburg, WV",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
856,"Clarksburg, WV",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
856,"Clarksburg, WV",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
860,"Huntington, WV",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
860,"Huntington, WV",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
860,"Huntington, WV",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
860,"Huntington, WV",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
860,"Huntington, WV",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
860,"Huntington, WV",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
864,"Eau Claire, WI",2,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
864,"Eau Claire, WI",2,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
864,"Eau Claire, WI",2,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
864,"Eau Claire, WI",2,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
864,"Eau Claire, WI",2,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
864,"Eau Claire, WI",2,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,2.477
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.727
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,3.228
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,3.728
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,4.228
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,4.728
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,5.228
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,5.728
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,6.228
868,"Madison, WI",1,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,27.132
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,4.705
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,4.955
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,5.455
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,4,1001,1500,0,5.955
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.455
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,6,2001,2500,0,6.956
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.456
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,8,3001,3500,0,7.956
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.456
868,"Madison, WI",1,NonPeak,2,5000,9999,50.00,99.99,10,4001,999999,0,29.36
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,1,0,250,0,11.389
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,2,251,500,0,11.639
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.139
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,4,1001,1500,0,12.639
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.139
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,6,2001,2500,0,13.639
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.139
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,8,3001,3500,0,14.64
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.14
868,"Madison, WI",1,NonPeak,3,10000,999999,100.00,9999.99,10,4001,999999,0,36.044
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,1,0,250,0,2.583
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,2,251,500,0,2.843
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,3,501,1000,0,3.365
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,4,1001,1500,0,3.886
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,5,1501,2000,0,4.408
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,6,2001,2500,0,4.929
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,7,2501,3000,0,5.45
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,8,3001,3500,0,5.972
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,9,3501,4000,0,6.493
868,"Madison, WI",1,Peak,1,500,4999,5.00,49.99,10,4001,999999,0,28.287
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,1,0,250,0,4.905
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,2,251,500,0,5.166
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,3,501,1000,0,5.687
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,4,1001,1500,0,6.209
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,5,1501,2000,0,6.73
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,6,2001,2500,0,7.252
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,7,2501,3000,0,7.773
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,8,3001,3500,0,8.294
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,9,3501,4000,0,8.816
868,"Madison, WI",1,Peak,2,5000,9999,50.00,99.99,10,4001,999999,0,30.61
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,1,0,250,0,11.874
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,2,251,500,0,12.134
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,3,501,1000,0,12.656
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,4,1001,1500,0,13.177
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,5,1501,2000,0,13.698
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,6,2001,2500,0,14.22
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,7,2501,3000,0,14.741
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,8,3001,3500,0,15.263
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,9,3501,4000,0,15.784
868,"Madison, WI",1,Peak,3,10000,999999,100.00,9999.99,10,4001,999999,0,37.578
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,1,0,250,0,1.845
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,2,251,500,0,2.031
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,3,501,1000,0,2.403
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,4,1001,1500,0,2.776
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,5,1501,2000,0,3.148
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,6,2001,2500,0,3.521
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,7,2501,3000,0,3.893
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,8,3001,3500,0,4.265
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,9,3501,4000,0,4.638
872,"Milwaukee, WI",1,NonPeak,1,500,4999,5.00,49.99,10,4001,999999,0,20.205
872,"Milwaukee, WI",1,NonPeak,2,5000,9999,50.00,99.99,1,0,250,0,3.504
872,"Milwaukee, WI",1,NonPeak,2,5000,9999,50.00,99.99,2,251,500,0,3.69
872,"Milwaukee, WI",1,NonPeak,2,5000,9999,50.00,99.99,3,501,1000,0,4.062
